title,question,answer,url
linux - Cannot connect to the Docker daemon at unix:/var/run/docker.sock. Is the docker daemon running?,I have applied every solution available on internet but still I cannot run Docker.,"
You can try out this:
systemctl start docker

It worked fine for me.
P.S.: after if there is commands that you can't do without sudo, try this:
gpasswd -a $USER docker

",https://stackoverflow.com//questions/44678725/cannot-connect-to-the-docker-daemon-at-unix-var-run-docker-sock-is-the-docker
linux - How to check if X server is running?,Is there any way to find out if the current session user is running an Xserver (under Linux) ?,"
I often need to run an X command on a server that is running many X servers, so the ps based answers do not work. Naturally, $DISPLAY has to be set appropriately. To check that that is valid, use xset q in some fragment like:
if ! xset q &>/dev/null; then
    echo ""No X server at \$DISPLAY [$DISPLAY]"" >&2
    exit 1
fi

EDIT
Some people find that xset can pause for a annoying amount of time before deciding that $DISPLAY is not pointing at a valid X server (often when tcp/ip is the transport). The fix of course is to use timeout to keep the pause amenable, 1 second say.
if ! timeout 1s xset q &>/dev/null; then
    ⋮

",https://stackoverflow.com//questions/637005/how-to-check-if-x-server-is-running
linux - Recursively look for files with a specific extension,I'm trying to find all files with a specific extension in a directory and its subdirectories with my bash (Latest Ubuntu LTS Release).,"
find ""$directory"" -type f -name ""*.in""

is a bit shorter than that whole thing (and safer - deals with whitespace in filenames and directory names).
Your script is probably failing for entries that don't have a . in their name, making $extension empty.
",https://stackoverflow.com//questions/5927369/recursively-look-for-files-with-a-specific-extension
gzip - Extract and delete all .gz in a directory- Linux,I have a directory. It has about 500K .gz files. ,"
This should do it:
gunzip *.gz

",https://stackoverflow.com//questions/16038087/extract-and-delete-all-gz-in-a-directory-linux
linux - How to run a process with a timeout in Bash?,"Possible Duplicate:
Bash script that kills a child process after a given timeout ","
Use the timeout command:
timeout 15s command

Note: on some systems you need to install coreutils, on others it's missing or has different command line arguments. See an alternate solution posted by @ArjunShankar . Based on it you can encapsulate that boiler-plate code and create your own portable timeout script or small C app that does the same thing.
",https://stackoverflow.com//questions/10224939/how-to-run-a-process-with-a-timeout-in-bash
linux - How set multiple env variables for a bash command,"I am supposed to set the EC2_HOME and JAVA_HOME variables
before running a command (ec2-describe-regions)","
You can one-time set vars for a single command by putting them on the command line before the command:
$ EC2_HOME=/path/to/dir JAVA_HOME=/other/path ec2-describe-regions

Alternately, you can export them in the environment, in which case they'll be set for all future commands:
$ export EC2_HOME=/path/to/dir
$ export JAVA_HOME=/other/path
$ ec2-describe-regions

",https://stackoverflow.com//questions/26189662/how-set-multiple-env-variables-for-a-bash-command
Can WPF applications be run in Linux or Mac with .Net Core 3?,Microsoft announced .NET Core 3 comes with WPF and Windows Forms. So can I create a desktop application for Linux or Mac using .NET Core 3?,"
No, they have clearly stated that these are windows only. In one of the .NET Core 3.0 discussions, they have also clarified that they do not intend to make these features cross-platform in the future since the whole concept is derived from windows specific features. They talked about thinking of a whole new idea for cross-platform applications, which is not easy. 
Source: https://youtu.be/HNLZQeu05BY
Update
The newly announced .NET 5 now aims in avoiding all this confusion by no longer calling it "".NET Core"".
Update 2
With blazor client-side (releases on may, 2020), there is a new experimental project for cross-platform apps using webview that is in the works. 
Source:
https://blog.stevensanderson.com/2019/11/01/exploring-lighter-alternatives-to-electron-for-hosting-a-blazor-desktop-app/
",https://stackoverflow.com//questions/53954047/can-wpf-applications-be-run-in-linux-or-mac-with-net-core-3
linux - Terminal Multiplexer for Microsoft Windows - Installers for GNU Screen or tmux," This question does not appear to be about a specific programming problem, a software algorithm, or software tools primarily used by programmers. If you believe the question would be on-topic on another Stack Exchange site, you can leave a comment to explain where the question may be able to be answered.","
Look.  This is way old, but on the off chance that someone from Google finds this, absolutely the best solution to this - (and it is AWESOME) - is to use ConEmu (or a package that includes and is built on top of ConEmu called cmder) and then either use plink or putty itself to connect to a specific machine, or, even better, set up a development environment as a local VM using Vagrant.  
This is the only way I can ever see myself developing from a Windows box again.
I am confident enough to say that every other answer - while not necessarily bad answers - offer garbage solutions compared to this.
Update:  As Of 1/8/2020 not all other solutions are garbage - Windows Terminal is getting there and WSL exists.
",https://stackoverflow.com//questions/5473384/terminal-multiplexer-for-microsoft-windows-installers-for-gnu-screen-or-tmux
linux - How to resume interrupted download automatically in curl?,"I'm working with curl in Linux. I'm downloading a part of a file in ftp server (using the -r option), but my connection is not good, it always interrupts. I want to write a script which resume download when I'm connected again.","
curl -L -O your_url

This will download the file.
Now let's say your connection is interrupted;
curl -L -O -C - your_url

This will continue downloading from the last byte downloaded
From the manpage:

Use ""-C -"" to tell curl to automatically find out where/how to resume the transfer. It then uses the given output/input files to figure that out.

",https://stackoverflow.com//questions/19728930/how-to-resume-interrupted-download-automatically-in-curl
linux - tar: add all files and directories in current directory INCLUDING .svn and so on,I try to tar.gz a directory and use,"
Don't create the tar file in the directory you are packing up:
tar -czf /tmp/workspace.tar.gz .

does the trick, except it will extract the files all over the current directory when you unpack.  Better to do:
cd ..
tar -czf workspace.tar.gz workspace

or, if you don't know the name of the directory you were in:
base=$(basename $PWD)
cd ..
tar -czf $base.tar.gz $base

(This assumes that you didn't follow symlinks to get to where you are and that the shell doesn't try to second guess you by jumping backwards through a symlink - bash is not trustworthy in this respect.  If you have to worry about that, use cd -P .. to do a physical change directory.  Stupid that it is not the default behaviour in my view - confusing, at least, for those for whom cd .. never had any alternative meaning.)

One comment in the discussion says:

I [...] need to exclude the top directory and I [...] need to place the tar in the base directory.

The first part of the comment does not make much sense - if the tar file contains the current directory, it won't be created when you extract file from that archive because, by definition, the current directory already exists (except in very weird circumstances).
The second part of the comment can be dealt with in one of two ways:

Either: create the file somewhere else - /tmp is one possible location - and then move it back to the original location after it is complete.
Or: if you are using GNU Tar, use the --exclude=workspace.tar.gz option.  The string after the = is a pattern - the example is the simplest pattern - an exact match.  You might need to specify --exclude=./workspace.tar.gz if you are working in the current directory contrary to recommendations; you might need to specify --exclude=workspace/workspace.tar.gz if you are working up one level as suggested.  If you have multiple tar files to exclude, use '*', as in --exclude=./*.gz.

",https://stackoverflow.com//questions/3651791/tar-add-all-files-and-directories-in-current-directory-including-svn-and-so-on
linux - How to check if X server is running?,Is there any way to find out if the current session user is running an Xserver (under Linux) ?,"
I often need to run an X command on a server that is running many X servers, so the ps based answers do not work. Naturally, $DISPLAY has to be set appropriately. To check that that is valid, use xset q in some fragment like:
if ! xset q &>/dev/null; then
    echo ""No X server at \$DISPLAY [$DISPLAY]"" >&2
    exit 1
fi

EDIT
Some people find that xset can pause for a annoying amount of time before deciding that $DISPLAY is not pointing at a valid X server (often when tcp/ip is the transport). The fix of course is to use timeout to keep the pause amenable, 1 second say.
if ! timeout 1s xset q &>/dev/null; then
    ⋮

",https://stackoverflow.com//questions/637005/how-to-check-if-x-server-is-running
"linux - what does ""bash:no job control in this shell” mean?","I think it's related to the parent process creating new subprocess and does not have tty. Can anyone explain the detail under the hood? i.e. the related working model of bash, process creation, etc?","
You may need to enable job control:
#! /bin/bash   
set -m

",https://stackoverflow.com//questions/11821378/what-does-bashno-job-control-in-this-shell-mean
user interface - Graphical DIFF programs for linux,"I really like Araxis Merge for a graphical DIFF program for the PC. I have no idea what's available for linux, though.  We're running SUSE linux on our z800 mainframe.
I'd be most grateful if I could get a few pointers to what programs everyone else likes.","
I know of two graphical diff programs: Meld and KDiff3. I haven't used KDiff3, but Meld works well for me.
It seems that both are in the standard package repositories for openSUSE 11.0
",https://stackoverflow.com//questions/112932/graphical-diff-programs-for-linux
